ID,name,composer,milliseconds,bytes,unitPrice,album_ID,mediaType_ID,genre_ID
2125,United Colours,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",330266,10939131,0.99,176,1,10
2126,Slug,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",281469,9295950,0.99,176,1,10
2127,Your Blue Room,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",328228,10867860,0.99,176,1,10
2128,Always Forever Now,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",383764,12727928,0.99,176,1,10
2129,A Different Kind Of Blue,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",120816,3884133,0.99,176,1,10
2130,Beach Sequence,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",212297,6928259,0.99,176,1,10
2131,Miss Sarajevo,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",340767,11064884,0.99,176,1,10
2132,Ito Okashi,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",205087,6572813,0.99,176,1,10
2133,One Minute Warning,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",279693,9335453,0.99,176,1,10
2134,Corpse (These Chains Are Way Too Long),"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",214909,6920451,0.99,176,1,10
2135,Elvis Ate America,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",180166,5851053,0.99,176,1,10
2136,Plot 180,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",221596,7253729,0.99,176,1,10
2137,Theme From The Swan,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",203911,6638076,0.99,176,1,10
2138,Theme From Let's Go Native,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",186723,6179777,0.99,176,1,10
2139,Wrathchild,Steve Harris,170396,5499390,0.99,177,1,1
2140,Killers,Paul Di'Anno/Steve Harris,309995,10009697,0.99,177,1,1
2141,Prowler,Steve Harris,240274,7782963,0.99,177,1,1
2142,Murders In The Rue Morgue,Steve Harris,258638,8360999,0.99,177,1,1
2143,Women In Uniform,Greg Macainsh,189936,6139651,0.99,177,1,1
2144,Remember Tomorrow,Paul Di'Anno/Steve Harris,326426,10577976,0.99,177,1,1
2145,Sanctuary,David Murray/Paul Di'Anno/Steve Harris,198844,6423543,0.99,177,1,1
2146,Running Free,Paul Di'Anno/Steve Harris,199706,6483496,0.99,177,1,1
2147,Phantom Of The Opera,Steve Harris,418168,13585530,0.99,177,1,1
2148,Iron Maiden,Steve Harris,235232,7600077,0.99,177,1,1
2149,Corduroy,Pearl Jam & Eddie Vedder,305293,9991106,0.99,178,1,1
2150,Given To Fly,Eddie Vedder & Mike McCready,233613,7678347,0.99,178,1,1
2151,"Hail, Hail",Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready,223764,7364206,0.99,178,1,1
2152,Daughter,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,407484,13420697,0.99,178,1,1
2153,Elderly Woman Behind The Counter In A Small Town,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,229328,7509304,0.99,178,1,1
2154,Untitled,Pearl Jam,122801,3957141,0.99,178,1,1
2155,MFC,Eddie Vedder,148192,4817665,0.99,178,1,1
2156,Go,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,161541,5290810,0.99,178,1,1
2157,Red Mosquito,Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder,242991,7944923,0.99,178,1,1
2158,Even Flow,Stone Gossard & Eddie Vedder,317100,10394239,0.99,178,1,1
2159,Off He Goes,Eddie Vedder,343222,11245109,0.99,178,1,1
2160,Nothingman,Jeff Ament & Eddie Vedder,278595,9107017,0.99,178,1,1
2161,Do The Evolution,Eddie Vedder & Stone Gossard,225462,7377286,0.99,178,1,1
2162,Better Man,Eddie Vedder,246204,8019563,0.99,178,1,1
2163,Black,Stone Gossard & Eddie Vedder,415712,13580009,0.99,178,1,1
2164,F*Ckin' Up,Neil Young,377652,12360893,0.99,178,1,1
2165,Life Wasted,Stone Gossard,234344,7610169,0.99,179,1,4
2166,World Wide Suicide,Eddie Vedder,209188,6885908,0.99,179,1,4
2167,Comatose,Mike McCready & Stone Gossard,139990,4574516,0.99,179,1,4
2168,Severed Hand,Eddie Vedder,270341,8817438,0.99,179,1,4
2169,Marker In The Sand,Mike McCready,263235,8656578,0.99,179,1,4
2170,Parachutes,Stone Gossard,216555,7074973,0.99,179,1,4
2171,Unemployable,Matt Cameron & Mike McCready,184398,6066542,0.99,179,1,4
2172,Big Wave,Jeff Ament,178573,5858788,0.99,179,1,4
2173,Gone,Eddie Vedder,249547,8158204,0.99,179,1,4
2174,Wasted Reprise,Stone Gossard,53733,1731020,0.99,179,1,4
2175,Army Reserve,Jeff Ament,225567,7393771,0.99,179,1,4
2176,Come Back,Eddie Vedder & Mike McCready,329743,10768701,0.99,179,1,4
2177,Inside Job,Eddie Vedder & Mike McCready,428643,14006924,0.99,179,1,4
2178,Can't Keep,Eddie Vedder,219428,7215713,0.99,180,1,1
2179,Save You,Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard,230112,7609110,0.99,180,1,1
2180,Love Boat Captain,Eddie Vedder,276453,9016789,0.99,180,1,1
2181,Cropduster,Matt Cameron,231888,7588928,0.99,180,1,1
2182,Ghost,Jeff Ament,195108,6383772,0.99,180,1,1
2183,I Am Mine,Eddie Vedder,215719,7086901,0.99,180,1,1
2184,Thumbing My Way,Eddie Vedder,250226,8201437,0.99,180,1,1
2185,You Are,Matt Cameron,270863,8938409,0.99,180,1,1
2186,Get Right,Matt Cameron,158589,5223345,0.99,180,1,1
2187,Green Disease,Eddie Vedder,161253,5375818,0.99,180,1,1
2188,Help Help,Jeff Ament,215092,7033002,0.99,180,1,1
2189,Bushleager,Stone Gossard,237479,7849757,0.99,180,1,1
2190,1/2 Full,Jeff Ament,251010,8197219,0.99,180,1,1
2191,Arc,Pearl Jam,65593,2099421,0.99,180,1,1
2192,All or None,Stone Gossard,277655,9104728,0.99,180,1,1
2193,Once,Stone Gossard,231758,7561555,0.99,181,1,1
2194,Evenflow,Stone Gossard,293720,9622017,0.99,181,1,1
2195,Alive,Stone Gossard,341080,11176623,0.99,181,1,1
2196,Why Go,Jeff Ament,200254,6539287,0.99,181,1,1
2197,Black,Dave Krusen/Stone Gossard,343823,11213314,0.99,181,1,1
2198,Jeremy,Jeff Ament,318981,10447222,0.99,181,1,1
2199,Oceans,Jeff Ament/Stone Gossard,162194,5282368,0.99,181,1,1
2200,Porch,Eddie Vedder,210520,6877475,0.99,181,1,1
2201,Garden,Jeff Ament/Stone Gossard,299154,9740738,0.99,181,1,1
2202,Deep,Jeff Ament/Stone Gossard,258324,8432497,0.99,181,1,1
2203,Release,Jeff Ament/Mike McCready/Stone Gossard,546063,17802673,0.99,181,1,1
2204,Go,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,193123,6351920,0.99,182,1,1
2205,Animal,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,169325,5503459,0.99,182,1,1
2206,Daughter,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,235598,7824586,0.99,182,1,1
2207,Glorified G,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,206968,6772116,0.99,182,1,1
2208,Dissident,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,215510,7034500,0.99,182,1,1
2209,W.M.A.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,359262,12037261,0.99,182,1,1
2210,Blood,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,170631,5551478,0.99,182,1,1
2211,Rearviewmirror,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,284186,9321053,0.99,182,1,1
2212,Rats,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,255425,8341934,0.99,182,1,1
2213,Elderly Woman Behind The Counter In A Small Town,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,196336,6499398,0.99,182,1,1
2214,Leash,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,189257,6191560,0.99,182,1,1
2215,Indifference,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,302053,9756133,0.99,182,1,1
2216,Johnny B. Goode,,243200,8092024,0.99,141,1,8
2217,Don't Look Back,,221100,7344023,0.99,141,1,8
2218,Jah Seh No,,276871,9134476,0.99,141,1,8
2219,I'm The Toughest,,230191,7657594,0.99,141,1,8
2220,Nothing But Love,,221570,7335228,0.99,141,1,8
2221,Buk-In-Hamm Palace,,265665,8964369,0.99,141,1,8
2222,Bush Doctor,,239751,7942299,0.99,141,1,8
2223,Wanted Dread And Alive,,260310,8670933,0.99,141,1,8
2224,Mystic Man,,353671,11812170,0.99,141,1,8
2225,Coming In Hot,,213054,7109414,0.99,141,1,8
2226,Pick Myself Up,,234684,7788255,0.99,141,1,8
2227,Crystal Ball,,309733,10319296,0.99,141,1,8
2228,Equal Rights Downpresser Man,,366733,12086524,0.99,141,1,8
2229,Speak To Me/Breathe,"Mason/Waters, Gilmour, Wright",234213,7631305,0.99,183,1,1
2230,On The Run,"Gilmour, Waters",214595,7206300,0.99,183,1,1
2231,Time,"Mason, Waters, Wright, Gilmour",425195,13955426,0.99,183,1,1
2232,The Great Gig In The Sky,"Wright, Waters",284055,9147563,0.99,183,1,1
2233,Money,Waters,391888,12930070,0.99,183,1,1
2234,Us And Them,"Waters, Wright",461035,15000299,0.99,183,1,1
2235,Any Colour You Like,"Gilmour, Mason, Wright, Waters",205740,6707989,0.99,183,1,1
2236,Brain Damage,Waters,230556,7497655,0.99,183,1,1
2237,Eclipse,Waters,125361,4065299,0.99,183,1,1
2238,ZeroVinteUm,,315637,10426550,0.99,184,1,17
2239,Queimando Tudo,,172591,5723677,0.99,184,1,17
2240,Hip Hop Rio,,151536,4991935,0.99,184,1,17
2241,Bossa,,29048,967098,0.99,184,1,17
2242,100% HardCore,,165146,5407744,0.99,184,1,17
2243,Biruta,,213263,7108200,0.99,184,1,17
2244,Mão Na Cabeça,,202631,6642753,0.99,184,1,17
2245,O Bicho Tá Pregando,,171964,5683369,0.99,184,1,17
2246,Adoled (Ocean),,185103,6009946,0.99,184,1,17
2247,Seus Amigos,,100858,3304738,0.99,184,1,17
2248,Paga Pau,,197485,6529041,0.99,184,1,17
2249,Rappers Reais,,202004,6684160,0.99,184,1,17
2250,Nega Do Cabelo Duro,,121808,4116536,0.99,184,1,17
2251,Hemp Family,,205923,6806900,0.99,184,1,17
2252,Quem Me Cobrou?,,121704,3947664,0.99,184,1,17
2253,Se Liga,,410409,13559173,0.99,184,1,17
2254,Bohemian Rhapsody,"Mercury, Freddie",358948,11619868,0.99,185,1,1
2255,Another One Bites The Dust,"Deacon, John",216946,7172355,0.99,185,1,1
2256,Killer Queen,"Mercury, Freddie",182099,5967749,0.99,185,1,1
2257,Fat Bottomed Girls,"May, Brian",204695,6630041,0.99,185,1,1
2258,Bicycle Race,"Mercury, Freddie",183823,6012409,0.99,185,1,1
2259,You're My Best Friend,"Deacon, John",172225,5602173,0.99,185,1,1
2260,Don't Stop Me Now,"Mercury, Freddie",211826,6896666,0.99,185,1,1
2261,Save Me,"May, Brian",228832,7444624,0.99,185,1,1
2262,Crazy Little Thing Called Love,"Mercury, Freddie",164231,5435501,0.99,185,1,1
2263,Somebody To Love,"Mercury, Freddie",297351,9650520,0.99,185,1,1
2264,Now I'm Here,"May, Brian",255346,8328312,0.99,185,1,1
2265,Good Old-Fashioned Lover Boy,"Mercury, Freddie",175960,5747506,0.99,185,1,1
2266,Play The Game,"Mercury, Freddie",213368,6915832,0.99,185,1,1
2267,Flash,"May, Brian",168489,5464986,0.99,185,1,1
2268,Seven Seas Of Rhye,"Mercury, Freddie",170553,5539957,0.99,185,1,1
2269,We Will Rock You,"Deacon, John/May, Brian",122880,4026955,0.99,185,1,1
2270,We Are The Champions,"Mercury, Freddie",180950,5880231,0.99,185,1,1
2271,We Will Rock You,May,122671,4026815,0.99,186,1,1
2272,We Are The Champions,Mercury,182883,5939794,0.99,186,1,1
2273,Sheer Heart Attack,Taylor,207386,6642685,0.99,186,1,1
2274,"All Dead, All Dead",May,190119,6144878,0.99,186,1,1
2275,Spread Your Wings,Deacon,275356,8936992,0.99,186,1,1
2276,Fight From The Inside,Taylor,184737,6078001,0.99,186,1,1
2277,"Get Down, Make Love",Mercury,231235,7509333,0.99,186,1,1
2278,Sleep On The Sidewalk,May,187428,6099840,0.99,186,1,1
2279,Who Needs You,Deacon,186958,6292969,0.99,186,1,1
2280,It's Late,May,386194,12519388,0.99,186,1,1
2281,My Melancholy Blues,Mercury,206471,6691838,0.99,186,1,1
2282,Shiny Happy People,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,226298,7475323,0.99,187,1,4
2283,Me In Honey,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,246674,8194751,0.99,187,1,4
2284,Radio Song,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,255477,8421172,0.99,187,1,4
2285,Pop Song 89,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,185730,6132218,0.99,188,1,4
2286,Get Up,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,160235,5264376,0.99,188,1,4
2287,You Are The Everything,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,226298,7373181,0.99,188,1,4
2288,Stand,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,192862,6349090,0.99,188,1,4
2289,World Leader Pretend,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,259761,8537282,0.99,188,1,4
2290,The Wrong Child,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,216633,7065060,0.99,188,1,4
2291,Orange Crush,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,231706,7742894,0.99,188,1,4
2292,Turn You Inside-Out,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,257358,8395671,0.99,188,1,4
2293,Hairshirt,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,235911,7753807,0.99,188,1,4
2294,I Remember California,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,304013,9950311,0.99,188,1,4
2295,Untitled,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,191503,6332426,0.99,188,1,4
2296,How The West Was Won And Where It Got Us,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,271151,8994291,0.99,189,1,1
2297,The Wake-Up Bomb,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,308532,10077337,0.99,189,1,1
2298,New Test Leper,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,326791,10866447,0.99,189,1,1
2299,Undertow,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,309498,10131005,0.99,189,1,1
2300,E-Bow The Letter,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,324963,10714576,0.99,189,1,1
2301,Leave,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,437968,14433365,0.99,189,1,1
2302,Departure,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,209423,6818425,0.99,189,1,1
2303,Bittersweet Me,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,245812,8114718,0.99,189,1,1
2304,Be Mine,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,333087,10790541,0.99,189,1,1
2305,Binky The Doormat,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,301688,9950320,0.99,189,1,1
2306,Zither,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,154148,5032962,0.99,189,1,1
2307,"So Fast, So Numb",Bill Berry-Peter Buck-Mike Mills-Michael Stipe,252682,8341223,0.99,189,1,1
2308,Low Desert,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,212062,6989288,0.99,189,1,1
2309,Electrolite,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,245315,8051199,0.99,189,1,1
2310,Losing My Religion,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,269035,8885672,0.99,187,1,4
2311,Low,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,296777,9633860,0.99,187,1,4
2312,Near Wild Heaven,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,199862,6610009,0.99,187,1,4
2313,Endgame,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,230687,7664479,0.99,187,1,4
2314,Belong,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,247013,8219375,0.99,187,1,4
2315,Half A World Away,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,208431,6837283,0.99,187,1,4
2316,Texarkana,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,220081,7260681,0.99,187,1,4
2317,Country Feedback,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,249782,8178943,0.99,187,1,4
2318,Carnival Of Sorts,R.E.M.,233482,7669658,0.99,190,1,4
2319,Radio Free Aurope,R.E.M.,245315,8163490,0.99,190,1,4
2320,Perfect Circle,R.E.M.,208509,6898067,0.99,190,1,4
2321,Talk About The Passion,R.E.M.,203206,6725435,0.99,190,1,4
2322,So Central Rain,R.E.M.,194768,6414550,0.99,190,1,4
2323,Don't Go Back To Rockville,R.E.M.,272352,9010715,0.99,190,1,4
2324,Pretty Persuasion,R.E.M.,229929,7577754,0.99,190,1,4
2325,Green Grow The Rushes,R.E.M.,225671,7422425,0.99,190,1,4
2326,Can't Get There From Here,R.E.M.,220630,7285936,0.99,190,1,4
2327,Driver 8,R.E.M.,204747,6779076,0.99,190,1,4
2328,Fall On Me,R.E.M.,172016,5676811,0.99,190,1,4
2329,I Believe,R.E.M.,227709,7542929,0.99,190,1,4
2330,Cuyahoga,R.E.M.,260623,8591057,0.99,190,1,4
2331,The One I Love,R.E.M.,197355,6495125,0.99,190,1,4
2332,The Finest Worksong,R.E.M.,229276,7574856,0.99,190,1,4
2333,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,244819,7998987,0.99,190,1,4
2334,Infeliz Natal,Rodolfo,138266,4503299,0.99,191,1,4
2335,A Sua,Rodolfo,142132,4622064,0.99,191,1,4
2336,Papeau Nuky Doe,Rodolfo,121652,3995022,0.99,191,1,4
2337,Merry Christmas,Rodolfo,126040,4166652,0.99,191,1,4
2338,Bodies,Rodolfo,180035,5873778,0.99,191,1,4
2339,Puteiro Em João Pessoa,Rodolfo,195578,6395490,0.99,191,1,4
2340,Esporrei Na Manivela,Rodolfo,293276,9618499,0.99,191,1,4
2341,Bê-a-Bá,Rodolfo,249051,8130636,0.99,191,1,4
2342,Cajueiro,Rodolfo,158589,5164837,0.99,191,1,4
2343,Palhas Do Coqueiro,Rodolfo,133851,4396466,0.99,191,1,4
2344,Maluco Beleza,,203206,6628067,0.99,192,1,1
2345,O Dia Em Que A Terra Parou,,261720,8586678,0.99,192,1,1
2346,No Fundo Do Quintal Da Escola,,177606,5836953,0.99,192,1,1
2347,O Segredo Do Universo,,192679,6315187,0.99,192,1,1
2348,As Profecias,,232515,7657732,0.99,192,1,1
2349,Mata Virgem,,142602,4690029,0.99,192,1,1
2350,Sapato 36,,196702,6507301,0.99,192,1,1
2351,Todo Mundo Explica,,134896,4449772,0.99,192,1,1
2352,Que Luz É Essa,,165067,5620058,0.99,192,1,1
2353,Diamante De Mendigo,,206053,6775101,0.99,192,1,1
2354,Negócio É,,175464,5826775,0.99,192,1,1
2355,"Muita Estrela, Pouca Constelação",,268068,8781021,0.99,192,1,1
2356,Século XXI,,244897,8040563,0.99,192,1,1
2357,Rock Das Aranhas (Ao Vivo) (Live),,231836,7591945,0.99,192,1,1
2358,The Power Of Equality,Anthony Kiedis/Chad Smith/Flea/John Frusciante,243591,8148266,0.99,193,1,4
2359,If You Have To Ask,Anthony Kiedis/Chad Smith/Flea/John Frusciante,216790,7199175,0.99,193,1,4
2360,Breaking The Girl,Anthony Kiedis/Chad Smith/Flea/John Frusciante,295497,9805526,0.99,193,1,4
2361,Funky Monks,Anthony Kiedis/Chad Smith/Flea/John Frusciante,323395,10708168,0.99,193,1,4
2362,Suck My Kiss,Anthony Kiedis/Chad Smith/Flea/John Frusciante,217234,7129137,0.99,193,1,4
2363,I Could Have Lied,Anthony Kiedis/Chad Smith/Flea/John Frusciante,244506,8088244,0.99,193,1,4
2364,Mellowship Slinky In B Major,Anthony Kiedis/Chad Smith/Flea/John Frusciante,240091,7971384,0.99,193,1,4
2365,The Righteous & The Wicked,Anthony Kiedis/Chad Smith/Flea/John Frusciante,248084,8134096,0.99,193,1,4
2366,Give It Away,Anthony Kiedis/Chad Smith/Flea/John Frusciante,283010,9308997,0.99,193,1,4
2367,Blood Sugar Sex Magik,Anthony Kiedis/Chad Smith/Flea/John Frusciante,271229,8940573,0.99,193,1,4
2368,Under The Bridge,Anthony Kiedis/Chad Smith/Flea/John Frusciante,264359,8682716,0.99,193,1,4
2369,Naked In The Rain,Anthony Kiedis/Chad Smith/Flea/John Frusciante,265717,8724674,0.99,193,1,4
2370,Apache Rose Peacock,Anthony Kiedis/Chad Smith/Flea/John Frusciante,282226,9312588,0.99,193,1,4
2371,The Greeting Song,Anthony Kiedis/Chad Smith/Flea/John Frusciante,193593,6346507,0.99,193,1,4
2372,My Lovely Man,Anthony Kiedis/Chad Smith/Flea/John Frusciante,279118,9220114,0.99,193,1,4
2373,Sir Psycho Sexy,Anthony Kiedis/Chad Smith/Flea/John Frusciante,496692,16354362,0.99,193,1,4
2374,They're Red Hot,Robert Johnson,71941,2382220,0.99,193,1,4
2375,By The Way,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",218017,7197430,0.99,194,1,1
2376,Universally Speaking,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",259213,8501904,0.99,194,1,1
2377,This Is The Place,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",257906,8469765,0.99,194,1,1
2378,Dosed,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",312058,10235611,0.99,194,1,1
2379,Don't Forget Me,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",277995,9107071,0.99,194,1,1
2380,The Zephyr Song,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",232960,7690312,0.99,194,1,1
2381,Can't Stop,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",269400,8872479,0.99,194,1,1
2382,I Could Die For You,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",193906,6333311,0.99,194,1,1
2383,Midnight,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",295810,9702450,0.99,194,1,1
2384,Throw Away Your Television,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",224574,7483526,0.99,194,1,1
2385,Cabron,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",218592,7458864,0.99,194,1,1
2386,Tear,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",317413,10395500,0.99,194,1,1
2387,On Mercury,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",208509,6834762,0.99,194,1,1
2388,Minor Thing,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",217835,7148115,0.99,194,1,1
2389,Warm Tape,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",256653,8358200,0.99,194,1,1
2390,Venice Queen,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",369110,12280381,0.99,194,1,1
2391,Around The World,Anthony Kiedis/Chad Smith/Flea/John Frusciante,238837,7859167,0.99,195,1,1
2392,Parallel Universe,Red Hot Chili Peppers,270654,8958519,0.99,195,1,1
2393,Scar Tissue,Red Hot Chili Peppers,217469,7153744,0.99,195,1,1
2394,Otherside,Red Hot Chili Peppers,255973,8357989,0.99,195,1,1
2395,Get On Top,Red Hot Chili Peppers,198164,6587883,0.99,195,1,1
2396,Californication,Red Hot Chili Peppers,321671,10568999,0.99,195,1,1
2397,Easily,Red Hot Chili Peppers,231418,7504534,0.99,195,1,1
2398,Porcelain,Anthony Kiedis/Chad Smith/Flea/John Frusciante,163787,5278793,0.99,195,1,1
2399,Emit Remmus,Red Hot Chili Peppers,240300,7901717,0.99,195,1,1
2400,I Like Dirt,Red Hot Chili Peppers,157727,5225917,0.99,195,1,1
2401,This Velvet Glove,Red Hot Chili Peppers,225280,7480537,0.99,195,1,1
2402,Savior,Anthony Kiedis/Chad Smith/Flea/John Frusciante,292493,9551885,0.99,195,1,1
2403,Purple Stain,Red Hot Chili Peppers,253440,8359971,0.99,195,1,1
2404,Right On Time,Red Hot Chili Peppers,112613,3722219,0.99,195,1,1
2405,Road Trippin',Red Hot Chili Peppers,205635,6685831,0.99,195,1,1
2406,The Spirit Of Radio,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,299154,9862012,0.99,196,1,1
2407,The Trees,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,285126,9345473,0.99,196,1,1
2408,Something For Nothing,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,240770,7898395,0.99,196,1,1
2409,Freewill,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,324362,10694110,0.99,196,1,1
2410,Xanadu,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,667428,21753168,0.99,196,1,1
